municipios,url_municipio,zona_raw,zona_clean,url_zona,indice_vuelta_municipio,cantidad_publicaciones_zona,cantidad_vueltas_zona_sub,titulo,precio,datos,location,url_publicacion,indice_vuelta_zona,indice_vuelta_zona_sub
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Estupenda Plnata Baja En Alquiler En Colinas De Valle Arriba 26-18536 Ma,US$3.800,"3 habitaciones
4 baños
450 m² cubiertos","Baruta, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008538752-estupenda-plnata-baja-en-alquiler-en-colinas-de-valle-arriba-26-18536-ma-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler En Clnas. De Valle Arriba Ph Con Piscina Temperada,US$3.800,"4 habitaciones
6 baños
480 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775643279-apartamento-en-alquiler-en-clnas-de-valle-arriba-ph-con-piscina-temperada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler - Elena Marin Nobrega - Mls 23-6117,US$8.000,"3 habitaciones
5 baños
1.500 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775668025-apartamento-en-alquiler-elena-marin-nobrega-mls-23-6117-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler En Clnas. De Valle Arriba Acogedor Con Vigilancia Privada,US$2.300,"3 habitaciones
5 baños
331 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775680863-apartamento-en-alquiler-en-clnas-de-valle-arriba-acogedor-con-vigilancia-privada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler - Elena Marin Nobrega - Mls 26-17150,US$10.000,"5 habitaciones
6 baños
800 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775654947-apartamento-en-alquiler-elena-marin-nobrega-mls-26-17150-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler - Elena Marin Nobrega - Mls 26-17811,US$1.900,"3 habitaciones
2 baños
152 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008380200-apartamento-en-alquiler-elena-marin-nobrega-mls-26-17811-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler Colinas De Valle Arriba Mls# 23-6117 Gn,US$8.000,"3 habitaciones
5 baños
2.340 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775589341-apartamento-en-alquiler-colinas-de-valle-arriba-mls-23-6117-gn-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Muy Claro Y Seguro Apartamento En Alquiler. Colinas De Valle Arriba Yg 26-17689 Ll,US$9.000,"5 habitaciones
5 baños
633 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008007212-muy-claro-y-seguro-apartamento-en-alquiler-colinas-de-valle-arriba-yg-26-17689-ll-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Muy Claro Y Seguro Apartamento En Alquiler. Colinas De Valle Arriba Yg 26-17026 Ll,US$4.000,"4 habitaciones
5 baños
271 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008018480-muy-claro-y-seguro-apartamento-en-alquiler-colinas-de-valle-arriba-yg-26-17026-ll-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,"Colinas De Valle Arriba Alquilo Ph De 290 M2 Amobla Equipado, Excelente Edf, Con Piscina Y Hermosas Areas Sociales",US$2.500,"4 habitaciones
5 baños
255 m² cubiertos","Caracas SN, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-969159506-colinas-de-valle-arriba-alquilo-ph-de-290-m2-amobla-equipado-excelente-edf-con-piscina-y-hermosas-areas-sociales-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,"Increíble Apartamento Duplex En Alquiler, Con Terrazas Y Dos Anexos Independientes",US$8.000,"4 habitaciones
5 baños
310 m² cubiertos","Valle Arriba Classic, Av. Principal De Colinas De Valle Arriba, Caracas 1080, Miranda, Venezuela, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1000750358-increible-apartamento-duplex-en-alquiler-con-terrazas-y-dos-anexos-independientes-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Se Ofrece En Alquiler Hermoso Y Elegante Apartamento Equipado Ubicado En Colinas De Valle Arriba,US$4.000,"4 habitaciones
5 baños
271 m² cubiertos","Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775516045-se-ofrece-en-alquiler-hermoso-y-elegante-apartamento-equipado-ubicado-en-colinas-de-valle-arriba-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Se Alquila Apartamento 260m2 3h+s/3.5b+s/3pe Colinas De Valle Arriba,US$5.000,"3 habitaciones
3 baños
260 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1005403534-se-alquila-apartamento-260m2-3hs35bs3pe-colinas-de-valle-arriba-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Mp Apartamento En Alquiler En Colinas De Valle Arriba Yf 26-14960,US$5.000,"3 habitaciones
4 baños
223 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-981496546-mp-apartamento-en-alquiler-en-colinas-de-valle-arriba-yf-26-14960-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler En Clnas. De Valle Arriba Con Espacios Sociales Y Piscina,US$1.900,"3 habitaciones
2 baños
152 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1005354008-apartamento-en-alquiler-en-clnas-de-valle-arriba-con-espacios-sociales-y-piscina-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Imponente Apartamento En Alquiler. Colinas De Valle Arriba Yg 26-17026 Ll,US$4.500,"4 habitaciones
5 baños
271 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007926072-imponente-apartamento-en-alquiler-colinas-de-valle-arriba-yg-26-17026-ll-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento Duplex En Alquiler Colinas De Valle Arriba 26-17026 Mb,US$4.000,"4 habitaciones
5 baños
271 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-995055708-apartamento-duplex-en-alquiler-colinas-de-valle-arriba-26-17026-mb-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Espectacular Apartamento Duplex En Alquiler En Colinas De Valle Arriba Luz Cardona 26-17026,US$4.000,"4 habitaciones
5 baños
271 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-985248918-espectacular-apartamento-duplex-en-alquiler-en-colinas-de-valle-arriba-luz-cardona-26-17026-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler - Elena Marin Nobrega - Mls 26-17689,US$9.000,"5 habitaciones
5 baños
633 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775641709-apartamento-en-alquiler-elena-marin-nobrega-mls-26-17689-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Espectacular Apto En Colinas De Valle Arriba Cod. 26-1094,US$3.000,"3 habitaciones
4 baños
223 m² cubiertos","Capital District, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-960057296-espectacular-apto-en-colinas-de-valle-arriba-cod-26-1094-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=f0f5784a-d6cf-43bc-99da-b580973083b7&price_drop=not_apply,2,1
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Alquiler Apartamento En Valle Arriba Aa 6-1094,US$3.000,"3 habitaciones
4 baños
223 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1005431640-alquiler-apartamento-en-valle-arriba-aa-6-1094-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=d1f0f774-a045-4cfa-8161-5d416982fe88&price_drop=not_apply,2,2
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,"Exclusivo Apartamento Ph Triplex. 480 M2 En Alquiler, Amplia Terraza Panorámica Y Acabados Premium En Colinas De Valle Arriba Mls #26-15661",US$3.800,"4 habitaciones
6 baños
480 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-970078546-exclusivo-apartamento-ph-triplex-480-m2-en-alquiler-amplia-terraza-panoramica-y-acabados-premium-en-colinas-de-valle-arriba-mls-26-15661-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=d1f0f774-a045-4cfa-8161-5d416982fe88&price_drop=not_apply,2,2
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Alquiler De Hermoso Apartamento En Colinas De Valle Arriba J D L,US$4.500,"4 habitaciones
5 baños
271 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-986501614-alquiler-de-hermoso-apartamento-en-colinas-de-valle-arriba-j-d-l-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=d1f0f774-a045-4cfa-8161-5d416982fe88&price_drop=not_apply,2,2
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Apartamento En Alquiler - Elena Marin Nobrega - Mls 26-16583,US$5.800,"3 habitaciones
5 baños
198 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775655203-apartamento-en-alquiler-elena-marin-nobrega-mls-26-16583-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=d1f0f774-a045-4cfa-8161-5d416982fe88&price_drop=not_apply,2,2
Caracas - Baruta (central),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-central/_FiltersAvailableSidebar?filter=neighborhood,Clnas. de Valle Arriba,clnas-de-valle-arriba,clnas-de-valle-arriba,1,438,9,Se Vende Excelente Apartamento En Colina De Valle Arriba #26-12947 Pm,US$3.250,"3 habitaciones
5 baños
214 m² cubiertos","Colinas De Valle Arriba, Caracas, Clnas. De Valle Arriba, Caracas - Baruta (central), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-971746726-se-vende-excelente-apartamento-en-colina-de-valle-arriba-26-12947-pm-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=d1f0f774-a045-4cfa-8161-5d416982fe88&price_drop=not_apply,2,2
